Date	Hour	Price
14.11.2018	H3	43.81
14.11.2018	H4	44.26
14.11.2018	H5	47.38
14.11.2018	H6	53.09
14.11.2018	H7	65.68
14.11.2018	H8	74.96
14.11.2018	H9	74.73
14.11.2018	H10	73.95
14.11.2018	H11	70.95
14.11.2018	H12	71.70
14.11.2018	H13	71.05
14.11.2018	H14	71.48
14.11.2018	H15	71.91
14.11.2018	H16	75.95
14.11.2018	H17	80.00
14.11.2018	H18	91.97
14.11.2018	H19	85.20
14.11.2018	H20	78.00
14.11.2018	H21	75.96
14.11.2018	H22	66.06
14.11.2018	H23	62.91
14.11.2018	H24	58.87
15.11.2018	H1	54.59
15.11.2018	H2	51.45
15.11.2018	H3	50.02
15.11.2018	H4	48.53
15.11.2018	H5	50.09
15.11.2018	H6	55.05
15.11.2018	H7	67.47
15.11.2018	H8	76.06
15.11.2018	H9	77.02
15.11.2018	H10	75.07
15.11.2018	H11	71.24
15.11.2018	H12	68.59
15.11.2018	H13	65.93
15.11.2018	H14	66.32
15.11.2018	H15	67.46
15.11.2018	H16	71.76
15.11.2018	H17	74.91
15.11.2018	H18	81.77
15.11.2018	H19	75.65
15.11.2018	H20	71.50
15.11.2018	H21	68.11
15.11.2018	H22	64.29
15.11.2018	H23	58.99
15.11.2018	H24	55.02
16.11.2018	H1	53.01
16.11.2018	H2	49.11
16.11.2018	H3	47.63
16.11.2018	H4	47.44
16.11.2018	H5	49.01
16.11.2018	H6	51.25
16.11.2018	H7	64.81
16.11.2018	H8	69.91
16.11.2018	H9	70.78
16.11.2018	H10	67.00
16.11.2018	H11	65.99
16.11.2018	H12	64.22
16.11.2018	H13	64.70
16.11.2018	H14	60.93
16.11.2018	H15	62.77
16.11.2018	H16	68.00
16.11.2018	H17	73.60
16.11.2018	H18	76.21
16.11.2018	H19	69.83
16.11.2018	H20	71.42
16.11.2018	H21	63.11
16.11.2018	H22	57.65
16.11.2018	H23	51.00
16.11.2018	H24	47.93
17.11.2018	H1	49.43
17.11.2018	H2	50.11
17.11.2018	H3	45.05
17.11.2018	H4	44.48
17.11.2018	H5	44.93
17.11.2018	H6	45.97
17.11.2018	H7	49.49
17.11.2018	H8	57.62
17.11.2018	H9	66.38
17.11.2018	H10	68.27
17.11.2018	H11	68.00
17.11.2018	H12	74.19
17.11.2018	H13	73.00
17.11.2018	H14	65.00
17.11.2018	H15	61.86
17.11.2018	H16	72.03
17.11.2018	H17	90.00
17.11.2018	H18	95.65
17.11.2018	H19	85.77
17.11.2018	H20	81.61
17.11.2018	H21	70.05
17.11.2018	H22	65.40
17.11.2018	H23	57.42
17.11.2018	H24	52.91
18.11.2018	H1	47.96
18.11.2018	H2	46.01
18.11.2018	H3	47.53
18.11.2018	H4	46.00
18.11.2018	H5	46.38
18.11.2018	H6	46.00
18.11.2018	H7	46.28
18.11.2018	H8	50.99
18.11.2018	H9	58.03
18.11.2018	H10	65.91
18.11.2018	H11	69.98
18.11.2018	H12	74.00
18.11.2018	H13	76.05
18.11.2018	H14	74.57
18.11.2018	H15	71.99
18.11.2018	H16	77.02
18.11.2018	H17	105.01
18.11.2018	H18	111.92
18.11.2018	H19	108.49
18.11.2018	H20	91.31
18.11.2018	H21	78.94
18.11.2018	H22	69.60
18.11.2018	H23	64.35
18.11.2018	H24	50.41
19.11.2018	H1	48.05
19.11.2018	H2	48.03
19.11.2018	H3	47.55
19.11.2018	H4	41.69
19.11.2018	H5	47.29
19.11.2018	H6	46.95
19.11.2018	H7	62.63
19.11.2018	H8	68.69
19.11.2018	H9	67.77
19.11.2018	H10	69.61
19.11.2018	H11	73.08
19.11.2018	H12	79.79
19.11.2018	H13	79.97
19.11.2018	H14	76.02
19.11.2018	H15	73.05
19.11.2018	H16	73.52
19.11.2018	H17	74.35
19.11.2018	H18	78.94
19.11.2018	H19	73.75
19.11.2018	H20	70.88
19.11.2018	H21	70.01
19.11.2018	H22	67.24
19.11.2018	H23	64.28
19.11.2018	H24	59.93
20.11.2018	H1	50.30
20.11.2018	H2	48.93
20.11.2018	H3	46.92
20.11.2018	H4	42.78
20.11.2018	H5	44.92
20.11.2018	H6	53.60
20.11.2018	H7	70.76
20.11.2018	H8	85.33
20.11.2018	H9	85.39
20.11.2018	H10	79.29
20.11.2018	H11	85.77
20.11.2018	H12	85.77
20.11.2018	H13	87.57
20.11.2018	H14	84.07
20.11.2018	H15	83.08
20.11.2018	H16	85.77
20.11.2018	H17	99.15
20.11.2018	H18	105.64
20.11.2018	H19	96.49
20.11.2018	H20	82.16
20.11.2018	H21	94.34
20.11.2018	H22	71.89
20.11.2018	H23	74.35
20.11.2018	H24	66.67
21.11.2018	H1	55.38
21.11.2018	H2	53.44
21.11.2018	H3	50.37
21.11.2018	H4	48.72
21.11.2018	H5	49.97
21.11.2018	H6	56.88
21.11.2018	H7	69.01
21.11.2018	H8	74.87
21.11.2018	H9	77.94
21.11.2018	H10	78.52
21.11.2018	H11	77.97
21.11.2018	H12	75.97
21.11.2018	H13	75.98
21.11.2018	H14	74.32
21.11.2018	H15	74.32
21.11.2018	H16	73.87
21.11.2018	H17	80.01
21.11.2018	H18	89.16
21.11.2018	H19	89.21
21.11.2018	H20	83.98
21.11.2018	H21	75.76
21.11.2018	H22	68.72
21.11.2018	H23	65.50
21.11.2018	H24	64.19
22.11.2018	H1	56.59
22.11.2018	H2	54.96
22.11.2018	H3	52.83
22.11.2018	H4	52.94
22.11.2018	H5	52.95
22.11.2018	H6	59.98
22.11.2018	H7	75.16
22.11.2018	H8	88.64
22.11.2018	H9	103.03
22.11.2018	H10	96.44
22.11.2018	H11	93.52
22.11.2018	H12	93.47
22.11.2018	H13	91.35
22.11.2018	H14	91.24
22.11.2018	H15	93.00
22.11.2018	H16	99.22
22.11.2018	H17	113.58
22.11.2018	H18	124.95
22.11.2018	H19	117.87
22.11.2018	H20	100.63
22.11.2018	H21	85.72
22.11.2018	H22	75.97
22.11.2018	H23	75.01
22.11.2018	H24	64.86
23.11.2018	H1	61.31
23.11.2018	H2	57.77
23.11.2018	H3	56.65
23.11.2018	H4	56.06
23.11.2018	H5	57.99
23.11.2018	H6	63.97
23.11.2018	H7	80.40
23.11.2018	H8	100.68
23.11.2018	H9	109.42
23.11.2018	H10	104.90
23.11.2018	H11	99.96
23.11.2018	H12	98.72
23.11.2018	H13	98.00
23.11.2018	H14	97.92
23.11.2018	H15	95.93
23.11.2018	H16	96.73
23.11.2018	H17	106.00
23.11.2018	H18	118.21
23.11.2018	H19	110.06
23.11.2018	H20	95.92
23.11.2018	H21	83.94
23.11.2018	H22	70.56
23.11.2018	H23	66.58
23.11.2018	H24	64.11
24.11.2018	H1	60.92
24.11.2018	H2	57.18
24.11.2018	H3	54.34
24.11.2018	H4	51.85
24.11.2018	H5	50.92
24.11.2018	H6	55.06
24.11.2018	H7	55.45
24.11.2018	H8	63.24
24.11.2018	H9	69.09
24.11.2018	H10	72.91
24.11.2018	H11	74.98
24.11.2018	H12	76.11
24.11.2018	H13	73.15
24.11.2018	H14	70.91
24.11.2018	H15	67.94
24.11.2018	H16	71.35
24.11.2018	H17	83.06
24.11.2018	H18	85.92
24.11.2018	H19	81.61
24.11.2018	H20	76.82
24.11.2018	H21	67.95
24.11.2018	H22	62.46
24.11.2018	H23	61.04
24.11.2018	H24	53.94
25.11.2018	H1	54.86
25.11.2018	H2	54.27
25.11.2018	H3	52.82
25.11.2018	H4	49.06
25.11.2018	H5	48.50
25.11.2018	H6	49.78
25.11.2018	H7	52.02
25.11.2018	H8	54.91
25.11.2018	H9	57.93
25.11.2018	H10	62.12
25.11.2018	H11	65.50
25.11.2018	H12	67.08
25.11.2018	H13	65.72
25.11.2018	H14	62.17
25.11.2018	H15	62.47
25.11.2018	H16	63.82
25.11.2018	H17	70.00
25.11.2018	H18	73.86
25.11.2018	H19	75.96
25.11.2018	H20	72.02
25.11.2018	H21	66.55
25.11.2018	H22	55.66
25.11.2018	H23	52.99
25.11.2018	H24	46.80
26.11.2018	H1	47.57
26.11.2018	H2	46.39
26.11.2018	H3	45.00
26.11.2018	H4	44.50
26.11.2018	H5	45.45
26.11.2018	H6	49.75
26.11.2018	H7	62.08
26.11.2018	H8	78.00
26.11.2018	H9	82.00
26.11.2018	H10	85.87
26.11.2018	H11	85.87
26.11.2018	H12	86.02
26.11.2018	H13	87.06
26.11.2018	H14	87.49
26.11.2018	H15	88.48
26.11.2018	H16	88.04
26.11.2018	H17	96.55
26.11.2018	H18	107.33
26.11.2018	H19	104.96
26.11.2018	H20	87.68
26.11.2018	H21	79.64
26.11.2018	H22	68.70
26.11.2018	H23	67.08
26.11.2018	H24	58.04
27.11.2018	H1	56.06
27.11.2018	H2	54.26
27.11.2018	H3	52.50
27.11.2018	H4	50.97
27.11.2018	H5	52.56
27.11.2018	H6	58.00
27.11.2018	H7	75.41
27.11.2018	H8	94.60
27.11.2018	H9	109.61
27.11.2018	H10	107.05
27.11.2018	H11	103.04
27.11.2018	H12	103.44
27.11.2018	H13	97.93
27.11.2018	H14	98.00
27.11.2018	H15	98.77
27.11.2018	H16	99.47
27.11.2018	H17	107.36
27.11.2018	H18	116.95
27.11.2018	H19	101.60
27.11.2018	H20	89.48
27.11.2018	H21	75.73
27.11.2018	H22	63.52
27.11.2018	H23	58.04
27.11.2018	H24	51.00
28.11.2018	H1	49.02
28.11.2018	H2	47.97
28.11.2018	H3	45.60
28.11.2018	H4	44.97
28.11.2018	H5	45.50
28.11.2018	H6	49.03
28.11.2018	H7	55.97
28.11.2018	H8	68.27
28.11.2018	H9	70.00
28.11.2018	H10	67.60
28.11.2018	H11	65.00
28.11.2018	H12	64.40
28.11.2018	H13	65.01
28.11.2018	H14	63.92
28.11.2018	H15	65.91
28.11.2018	H16	67.96
28.11.2018	H17	71.11
28.11.2018	H18	72.85
28.11.2018	H19	67.93
28.11.2018	H20	60.48
28.11.2018	H21	60.98
28.11.2018	H22	58.90
28.11.2018	H23	54.44
28.11.2018	H24	46.93
29.11.2018	H1	46.00
29.11.2018	H2	45.92
29.11.2018	H3	42.42
29.11.2018	H4	40.21
29.11.2018	H5	42.81
29.11.2018	H6	48.75
29.11.2018	H7	64.07
29.11.2018	H8	71.25
29.11.2018	H9	68.43
29.11.2018	H10	67.92
29.11.2018	H11	65.96
29.11.2018	H12	65.55
29.11.2018	H13	67.71
29.11.2018	H14	67.93
29.11.2018	H15	70.82
29.11.2018	H16	75.97
29.11.2018	H17	78.84
29.11.2018	H18	81.82
29.11.2018	H19	73.97
29.11.2018	H20	65.45
29.11.2018	H21	70.47
29.11.2018	H22	65.80
29.11.2018	H23	62.82
29.11.2018	H24	48.43
30.11.2018	H1	47.93
30.11.2018	H2	42.54
30.11.2018	H3	38.90
30.11.2018	H4	38.67
30.11.2018	H5	39.48
30.11.2018	H6	44.13
30.11.2018	H7	59.94
30.11.2018	H8	64.03
30.11.2018	H9	69.11
30.11.2018	H10	68.00
30.11.2018	H11	67.80
30.11.2018	H12	68.25
30.11.2018	H13	67.99
30.11.2018	H14	67.95
30.11.2018	H15	69.90
30.11.2018	H16	71.95
30.11.2018	H17	78.02
30.11.2018	H18	85.44
30.11.2018	H19	80.50
30.11.2018	H20	76.97
30.11.2018	H21	73.48
30.11.2018	H22	69.99
30.11.2018	H23	66.75
30.11.2018	H24	62.10
01.12.2018	H1	72.65
01.12.2018	H2	64.82
01.12.2018	H3	61.94
01.12.2018	H4	52.47
01.12.2018	H5	52.02
01.12.2018	H6	53.65
01.12.2018	H7	67.94
01.12.2018	H8	73.96
01.12.2018	H9	68.95
01.12.2018	H10	70.86
01.12.2018	H11	71.91
01.12.2018	H12	70.68
01.12.2018	H13	71.93
01.12.2018	H14	68.73
01.12.2018	H15	71.93
01.12.2018	H16	80.45
01.12.2018	H17	115.98
01.12.2018	H18	119.41
01.12.2018	H19	107.39
01.12.2018	H20	84.33
01.12.2018	H21	80.99
01.12.2018	H22	86.74
01.12.2018	H23	78.62
01.12.2018	H24	69.99
02.12.2018	H1	59.94
02.12.2018	H2	54.12
02.12.2018	H3	46.71
02.12.2018	H4	38.93
02.12.2018	H5	41.24
02.12.2018	H6	42.85
02.12.2018	H7	45.15
02.12.2018	H8	55.79
02.12.2018	H9	57.03
02.12.2018	H10	62.94
02.12.2018	H11	66.98
02.12.2018	H12	68.18
02.12.2018	H13	67.72
02.12.2018	H14	65.20
02.12.2018	H15	60.60
02.12.2018	H16	66.03
02.12.2018	H17	73.94
02.12.2018	H18	79.98
02.12.2018	H19	78.45
02.12.2018	H20	75.92
02.12.2018	H21	77.94
02.12.2018	H22	75.02
02.12.2018	H23	65.09
02.12.2018	H24	56.08
03.12.2018	H1	61.01
03.12.2018	H2	55.19
03.12.2018	H3	51.60
03.12.2018	H4	49.02
03.12.2018	H5	50.42
03.12.2018	H6	67.97
03.12.2018	H7	85.91
03.12.2018	H8	110.04
03.12.2018	H9	107.39
03.12.2018	H10	109.16
03.12.2018	H11	96.00
03.12.2018	H12	96.65
03.12.2018	H13	99.44
03.12.2018	H14	98.10
03.12.2018	H15	96.78
03.12.2018	H16	104.25
03.12.2018	H17	120.10
03.12.2018	H18	120.00
03.12.2018	H19	97.57
03.12.2018	H20	86.01
03.12.2018	H21	85.91
03.12.2018	H22	85.61
03.12.2018	H23	85.91
03.12.2018	H24	74.95
04.12.2018	H1	64.43
04.12.2018	H2	56.27
04.12.2018	H3	52.86
04.12.2018	H4	49.17
04.12.2018	H5	51.66
04.12.2018	H6	70.66
04.12.2018	H7	73.93
04.12.2018	H8	96.65
04.12.2018	H9	85.30
04.12.2018	H10	93.09
04.12.2018	H11	107.39
04.12.2018	H12	107.39
04.12.2018	H13	103.11
04.12.2018	H14	97.72
04.12.2018	H15	97.72
04.12.2018	H16	102.00
04.12.2018	H17	112.00
04.12.2018	H18	97.01
04.12.2018	H19	88.70
04.12.2018	H20	85.91
04.12.2018	H21	77.98
04.12.2018	H22	64.91
04.12.2018	H23	70.19
04.12.2018	H24	64.05
05.12.2018	H1	61.89
05.12.2018	H2	55.30
05.12.2018	H3	50.50
05.12.2018	H4	48.44
05.12.2018	H5	49.07
05.12.2018	H6	57.50
05.12.2018	H7	79.91
05.12.2018	H8	110.00
05.12.2018	H9	82.13
05.12.2018	H10	77.93
05.12.2018	H11	79.71
05.12.2018	H12	74.97
05.12.2018	H13	72.19
05.12.2018	H14	70.38
05.12.2018	H15	70.49
05.12.2018	H16	72.00
05.12.2018	H17	77.95
05.12.2018	H18	77.92
05.12.2018	H19	74.92
05.12.2018	H20	73.89
05.12.2018	H21	76.08
05.12.2018	H22	70.19
05.12.2018	H23	64.97
05.12.2018	H24	55.88
06.12.2018	H1	60.39
06.12.2018	H2	53.05
06.12.2018	H3	49.93
06.12.2018	H4	44.00
06.12.2018	H5	44.00
06.12.2018	H6	54.92
06.12.2018	H7	66.20
06.12.2018	H8	72.99
06.12.2018	H9	73.40
06.12.2018	H10	72.46
06.12.2018	H11	70.21
06.12.2018	H12	70.11
06.12.2018	H13	69.98
06.12.2018	H14	71.52
06.12.2018	H15	83.88
06.12.2018	H16	85.99
06.12.2018	H17	112.00
06.12.2018	H18	113.80
06.12.2018	H19	100.03
06.12.2018	H20	85.99
06.12.2018	H21	85.99
06.12.2018	H22	69.78
06.12.2018	H23	73.15
06.12.2018	H24	67.93
07.12.2018	H1	61.63
07.12.2018	H2	53.96
07.12.2018	H3	52.05
07.12.2018	H4	50.22
07.12.2018	H5	54.43
07.12.2018	H6	65.32
07.12.2018	H7	85.94
07.12.2018	H8	116.02
07.12.2018	H9	107.43
07.12.2018	H10	88.09
07.12.2018	H11	85.94
07.12.2018	H12	93.03
07.12.2018	H13	90.94
07.12.2018	H14	90.00
07.12.2018	H15	85.94
07.12.2018	H16	107.43
07.12.2018	H17	120.00
07.12.2018	H18	115.01
07.12.2018	H19	90.00
07.12.2018	H20	85.94
07.12.2018	H21	71.10
07.12.2018	H22	60.60
07.12.2018	H23	61.96
07.12.2018	H24	54.90
08.12.2018	H1	58.28
08.12.2018	H2	52.69
08.12.2018	H3	49.97
08.12.2018	H4	43.67
08.12.2018	H5	43.39
08.12.2018	H6	47.95
08.12.2018	H7	51.41
08.12.2018	H8	58.29
08.12.2018	H9	60.84
08.12.2018	H10	67.57
08.12.2018	H11	67.90
08.12.2018	H12	67.94
08.12.2018	H13	64.27
08.12.2018	H14	56.79
08.12.2018	H15	57.08
08.12.2018	H16	64.24
08.12.2018	H17	73.91
08.12.2018	H18	74.91
08.12.2018	H19	73.96
08.12.2018	H20	70.45
08.12.2018	H21	70.51
08.12.2018	H22	63.90
08.12.2018	H23	57.29
08.12.2018	H24	50.60
09.12.2018	H1	56.06
09.12.2018	H2	47.76
09.12.2018	H3	38.09
09.12.2018	H4	30.06
09.12.2018	H5	28.33
09.12.2018	H6	31.49
09.12.2018	H7	38.46
09.12.2018	H8	34.85
09.12.2018	H9	46.82
09.12.2018	H10	50.70
09.12.2018	H11	52.98
09.12.2018	H12	51.09
09.12.2018	H13	49.91
09.12.2018	H14	49.27
09.12.2018	H15	49.98
09.12.2018	H16	62.03
09.12.2018	H17	86.06
09.12.2018	H18	86.06
09.12.2018	H19	86.06
09.12.2018	H20	86.06
09.12.2018	H21	72.98
09.12.2018	H22	68.28
09.12.2018	H23	60.35
09.12.2018	H24	45.18
10.12.2018	H1	60.42
10.12.2018	H2	51.11
10.12.2018	H3	38.67
10.12.2018	H4	36.36
10.12.2018	H5	38.93
10.12.2018	H6	52.92
10.12.2018	H7	86.06
10.12.2018	H8	74.92
10.12.2018	H9	69.17
10.12.2018	H10	71.91
10.12.2018	H11	73.05
10.12.2018	H12	70.01
10.12.2018	H13	69.21
10.12.2018	H14	68.93
10.12.2018	H15	72.76
10.12.2018	H16	86.06
10.12.2018	H17	87.08
10.12.2018	H18	87.07
10.12.2018	H19	80.53
10.12.2018	H20	76.28
10.12.2018	H21	86.06
10.12.2018	H22	71.90
10.12.2018	H23	77.88
10.12.2018	H24	57.80
11.12.2018	H1	52.00
11.12.2018	H2	46.43
11.12.2018	H3	40.41
11.12.2018	H4	37.77
11.12.2018	H5	39.16
11.12.2018	H6	54.65
11.12.2018	H7	64.65
11.12.2018	H8	77.54
11.12.2018	H9	71.79
11.12.2018	H10	73.17
11.12.2018	H11	70.07
11.12.2018	H12	71.32
11.12.2018	H13	70.06
11.12.2018	H14	71.03
11.12.2018	H15	72.26
11.12.2018	H16	74.83
11.12.2018	H17	86.06
11.12.2018	H18	86.06
11.12.2018	H19	82.04
11.12.2018	H20	77.24
11.12.2018	H21	77.26
11.12.2018	H22	67.38
11.12.2018	H23	69.91
11.12.2018	H24	57.49
12.12.2018	H1	51.80
12.12.2018	H2	51.33
12.12.2018	H3	49.90
12.12.2018	H4	48.35
12.12.2018	H5	51.58
12.12.2018	H6	59.97
12.12.2018	H7	73.52
12.12.2018	H8	86.03
12.12.2018	H9	87.08
12.12.2018	H10	86.26
12.12.2018	H11	83.95
12.12.2018	H12	82.32
12.12.2018	H13	79.80
12.12.2018	H14	78.56
12.12.2018	H15	79.28
12.12.2018	H16	85.09
12.12.2018	H17	88.77
12.12.2018	H18	96.41
12.12.2018	H19	94.81
12.12.2018	H20	86.03
12.12.2018	H21	81.41
12.12.2018	H22	71.41
12.12.2018	H23	68.56
12.12.2018	H24	58.09
13.12.2018	H1	52.67
13.12.2018	H2	51.65
13.12.2018	H3	50.44
13.12.2018	H4	49.98
13.12.2018	H5	50.38
13.12.2018	H6	58.87
13.12.2018	H7	73.91
13.12.2018	H8	82.99
13.12.2018	H9	80.76
13.12.2018	H10	80.36
13.12.2018	H11	75.52
13.12.2018	H12	74.89
13.12.2018	H13	73.99
13.12.2018	H14	73.73
13.12.2018	H15	75.00
13.12.2018	H16	77.64
13.12.2018	H17	85.31
13.12.2018	H18	87.22
13.12.2018	H19	85.41
13.12.2018	H20	79.85
13.12.2018	H21	76.08
13.12.2018	H22	69.98
13.12.2018	H23	65.89
13.12.2018	H24	58.48
14.12.2018	H1	54.69
14.12.2018	H2	51.10
14.12.2018	H3	50.25
14.12.2018	H4	49.40
14.12.2018	H5	50.29
14.12.2018	H6	63.33
14.12.2018	H7	81.75
14.12.2018	H8	97.15
14.12.2018	H9	92.88
14.12.2018	H10	90.82
14.12.2018	H11	87.24
14.12.2018	H12	85.50
14.12.2018	H13	83.39
14.12.2018	H14	82.99
14.12.2018	H15	85.46
14.12.2018	H16	85.83
14.12.2018	H17	96.77
14.12.2018	H18	99.97
14.12.2018	H19	91.19
14.12.2018	H20	85.15
14.12.2018	H21	79.86
14.12.2018	H22	69.09
14.12.2018	H23	65.87
14.12.2018	H24	56.94
15.12.2018	H1	57.69
15.12.2018	H2	53.98
15.12.2018	H3	52.17
15.12.2018	H4	50.67
15.12.2018	H5	50.89
15.12.2018	H6	51.86
15.12.2018	H7	57.00
15.12.2018	H8	62.07
15.12.2018	H9	66.70
15.12.2018	H10	72.46
15.12.2018	H11	72.75
15.12.2018	H12	70.88
15.12.2018	H13	67.96
15.12.2018	H14	62.59
15.12.2018	H15	60.67
15.12.2018	H16	64.23
15.12.2018	H17	71.78
15.12.2018	H18	73.99
15.12.2018	H19	70.03
15.12.2018	H20	67.94
15.12.2018	H21	60.66
15.12.2018	H22	56.96
15.12.2018	H23	55.06
15.12.2018	H24	47.04
16.12.2018	H1	44.91
16.12.2018	H2	37.14
16.12.2018	H3	34.89
16.12.2018	H4	34.13
16.12.2018	H5	32.94
16.12.2018	H6	35.02
16.12.2018	H7	35.98
16.12.2018	H8	46.48
16.12.2018	H9	52.65
16.12.2018	H10	59.58
16.12.2018	H11	62.06
16.12.2018	H12	62.24
16.12.2018	H13	62.02
16.12.2018	H14	58.56
16.12.2018	H15	57.66
16.12.2018	H16	59.00
16.12.2018	H17	71.40
16.12.2018	H18	79.96
16.12.2018	H19	81.43
16.12.2018	H20	80.39
16.12.2018	H21	72.34
16.12.2018	H22	64.94
16.12.2018	H23	56.41
16.12.2018	H24	51.82
17.12.2018	H1	50.45
17.12.2018	H2	47.96
17.12.2018	H3	46.96
17.12.2018	H4	45.70
17.12.2018	H5	47.00
17.12.2018	H6	55.00
17.12.2018	H7	75.04
17.12.2018	H8	83.80
17.12.2018	H9	85.98
17.12.2018	H10	85.96
17.12.2018	H11	85.93
17.12.2018	H12	85.95
17.12.2018	H13	85.95
17.12.2018	H14	85.95
17.12.2018	H15	82.15
17.12.2018	H16	84.00
17.12.2018	H17	87.94
17.12.2018	H18	91.75
17.12.2018	H19	84.38
17.12.2018	H20	79.93
17.12.2018	H21	75.91
17.12.2018	H22	64.89
17.12.2018	H23	61.50
17.12.2018	H24	53.49
18.12.2018	H1	52.01
18.12.2018	H2	50.10
18.12.2018	H3	49.00
18.12.2018	H4	47.50
18.12.2018	H5	48.50
18.12.2018	H6	54.85
18.12.2018	H7	70.01
18.12.2018	H8	81.65
18.12.2018	H9	80.95
18.12.2018	H10	80.52
18.12.2018	H11	77.78
18.12.2018	H12	79.91
18.12.2018	H13	76.09
18.12.2018	H14	75.81
18.12.2018	H15	78.03
18.12.2018	H16	80.10
18.12.2018	H17	91.92
18.12.2018	H18	89.73
18.12.2018	H19	82.30
18.12.2018	H20	79.18
18.12.2018	H21	74.04
18.12.2018	H22	66.54
18.12.2018	H23	60.75
18.12.2018	H24	54.88
19.12.2018	H1	55.05
19.12.2018	H2	50.70
19.12.2018	H3	49.06
19.12.2018	H4	44.43
19.12.2018	H5	46.99
19.12.2018	H6	57.02
19.12.2018	H7	71.98
19.12.2018	H8	82.06
19.12.2018	H9	85.46
19.12.2018	H10	85.93
19.12.2018	H11	81.94
19.12.2018	H12	78.07
19.12.2018	H13	75.05
19.12.2018	H14	72.50
19.12.2018	H15	78.02
19.12.2018	H16	85.42
19.12.2018	H17	95.12
19.12.2018	H18	97.36
19.12.2018	H19	90.00
19.12.2018	H20	88.08
19.12.2018	H21	85.93
19.12.2018	H22	79.09
19.12.2018	H23	72.27
19.12.2018	H24	65.09
20.12.2018	H1	50.88
20.12.2018	H2	50.23
20.12.2018	H3	49.80
20.12.2018	H4	48.40
20.12.2018	H5	50.21
20.12.2018	H6	65.03
20.12.2018	H7	76.28
20.12.2018	H8	107.58
20.12.2018	H9	103.82
20.12.2018	H10	109.68
20.12.2018	H11	97.94
20.12.2018	H12	95.55
20.12.2018	H13	94.67
20.12.2018	H14	90.56
20.12.2018	H15	90.99
20.12.2018	H16	99.95
20.12.2018	H17	115.52
20.12.2018	H18	119.93
20.12.2018	H19	99.96
20.12.2018	H20	89.94
20.12.2018	H21	89.92
20.12.2018	H22	75.09
20.12.2018	H23	75.00
20.12.2018	H24	62.53
21.12.2018	H1	56.26
21.12.2018	H2	54.11
21.12.2018	H3	54.11
21.12.2018	H4	50.55
21.12.2018	H5	54.10
21.12.2018	H6	58.04
21.12.2018	H7	73.97
21.12.2018	H8	79.97
21.12.2018	H9	79.97
21.12.2018	H10	80.59
21.12.2018	H11	79.16
21.12.2018	H12	77.93
21.12.2018	H13	71.99
21.12.2018	H14	68.80
21.12.2018	H15	70.38
21.12.2018	H16	73.03
21.12.2018	H17	81.46
21.12.2018	H18	83.42
21.12.2018	H19	77.79
21.12.2018	H20	72.03
21.12.2018	H21	67.15
21.12.2018	H22	63.64
21.12.2018	H23	62.39
21.12.2018	H24	51.77
22.12.2018	H1	60.92
22.12.2018	H2	55.05
22.12.2018	H3	49.09
22.12.2018	H4	39.29
22.12.2018	H5	41.50
22.12.2018	H6	47.10
22.12.2018	H7	54.08
22.12.2018	H8	60.00
22.12.2018	H9	65.44
22.12.2018	H10	69.85
22.12.2018	H11	68.99
22.12.2018	H12	65.91
22.12.2018	H13	60.69
22.12.2018	H14	56.49
22.12.2018	H15	56.23
22.12.2018	H16	63.94
22.12.2018	H17	80.41
22.12.2018	H18	80.90
22.12.2018	H19	74.84
22.12.2018	H20	72.97
22.12.2018	H21	62.63
22.12.2018	H22	58.03
22.12.2018	H23	55.01
22.12.2018	H24	50.25
23.12.2018	H1	45.63
23.12.2018	H2	39.99
23.12.2018	H3	33.83
23.12.2018	H4	30.90
23.12.2018	H5	29.34
23.12.2018	H6	31.28
23.12.2018	H7	34.99
23.12.2018	H8	39.04
23.12.2018	H9	46.54
23.12.2018	H10	49.94
23.12.2018	H11	56.91
23.12.2018	H12	53.92
23.12.2018	H13	54.90
23.12.2018	H14	50.98
23.12.2018	H15	52.46
23.12.2018	H16	64.79
23.12.2018	H17	78.47
23.12.2018	H18	83.91
23.12.2018	H19	76.70
23.12.2018	H20	75.89
23.12.2018	H21	73.93
23.12.2018	H22	71.21
23.12.2018	H23	63.54
23.12.2018	H24	51.55
24.12.2018	H1	47.79
24.12.2018	H2	34.98
24.12.2018	H3	31.53
24.12.2018	H4	28.01
24.12.2018	H5	28.61
24.12.2018	H6	32.90
24.12.2018	H7	34.87
24.12.2018	H8	45.57
24.12.2018	H9	52.06
24.12.2018	H10	53.83
24.12.2018	H11	52.41
24.12.2018	H12	52.68
24.12.2018	H13	51.49
24.12.2018	H14	49.93
24.12.2018	H15	48.03
24.12.2018	H16	49.94
24.12.2018	H17	53.33
24.12.2018	H18	55.53
24.12.2018	H19	51.66
24.12.2018	H20	48.30
24.12.2018	H21	48.87
24.12.2018	H22	43.96
24.12.2018	H23	43.69
24.12.2018	H24	42.66
25.12.2018	H1	27.34
25.12.2018	H2	20.99
25.12.2018	H3	12.36
25.12.2018	H4	10.93
25.12.2018	H5	9.98
25.12.2018	H6	10.75
25.12.2018	H7	11.47
25.12.2018	H8	23.78
25.12.2018	H9	29.06
25.12.2018	H10	34.18
25.12.2018	H11	37.05
25.12.2018	H12	39.56
25.12.2018	H13	37.58
25.12.2018	H14	31.73
25.12.2018	H15	30.02
25.12.2018	H16	34.87
25.12.2018	H17	50.06
